,corr,p,layer,ROI,state
395,0.0515570376318816,0.22607739226077392,ReLu7,EVC,100epochs
396,0.10565012298521917,0.003999600039996,ReLu7,EVC,100epochs
397,-0.012879651766394978,0.7294270572942706,ReLu7,EVC,100epochs
398,0.14301556224518872,0.0004999500049995,ReLu7,EVC,100epochs
399,0.1339402960504942,0.0005999400059994001,ReLu7,EVC,100epochs
400,0.01678053580124071,0.6919308069193081,ReLu7,EVC,100epochs
401,0.07329649612579042,0.0993900609939006,ReLu7,EVC,100epochs
402,0.027237971332277792,0.5170482951704829,ReLu7,EVC,100epochs
403,0.25026530864650653,9.999000099990002e-05,ReLu7,EVC,100epochs
404,0.2238344763850311,9.999000099990002e-05,ReLu7,EVC,100epochs
405,0.2213679460325142,9.999000099990002e-05,ReLu7,IT,100epochs
406,0.07016900512107577,0.13408659134086592,ReLu7,IT,100epochs
407,0.07394452091706769,0.0633936606339366,ReLu7,IT,100epochs
408,0.3161981506881285,9.999000099990002e-05,ReLu7,IT,100epochs
409,0.1317954485098095,0.0027997200279972004,ReLu7,IT,100epochs
410,0.12717838780308904,0.0014998500149985001,ReLu7,IT,100epochs
411,0.2210612359030072,9.999000099990002e-05,ReLu7,IT,100epochs
412,0.16446618539431698,0.00029997000299970003,ReLu7,IT,100epochs
413,0.23403507397215295,9.999000099990002e-05,ReLu7,IT,100epochs
414,0.3309724325388585,9.999000099990002e-05,ReLu7,IT,100epochs
415,0.2734991337613291,9.999000099990002e-05,ReLu7,IT,100epochs
416,0.0826790643552001,0.07239276072392761,ReLu7,IT,100epochs
417,0.306933169876207,9.999000099990002e-05,ReLu7,IT,100epochs
418,0.2115939022015434,9.999000099990002e-05,ReLu7,IT,100epochs
419,0.29975449737620163,9.999000099990002e-05,ReLu7,IT,100epochs
