,corr,p,layer,ROI,state,net
110,0.20061700359228507,9.999000099990002e-05,ReLu3,IT,100epochs,dc
111,0.19663540024337536,9.999000099990002e-05,ReLu3,IT,100epochs,dc
112,0.18938265059388645,9.999000099990002e-05,ReLu3,IT,100epochs,dc
113,0.18756014091988563,9.999000099990002e-05,ReLu3,IT,100epochs,dc
114,0.178320338328927,0.00019998000199980003,ReLu3,IT,100epochs,dc
115,0.15815058545308558,0.0004999500049995,ReLu3,IT,100epochs,dc
116,0.2123276161511118,9.999000099990002e-05,ReLu3,IT,100epochs,dc
117,0.21465264124044675,9.999000099990002e-05,ReLu3,IT,100epochs,dc
118,0.19906929139178428,9.999000099990002e-05,ReLu3,IT,100epochs,dc
119,0.2196076683690285,9.999000099990002e-05,ReLu3,IT,100epochs,dc
120,0.3807463350356919,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
121,0.43830089873366157,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
122,0.422126231328427,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
123,0.4367958863262065,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
124,0.42833257224311344,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
125,0.41610158420823634,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
126,0.3971289412927208,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
127,0.3759548232750701,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
128,0.4515458994090007,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
129,0.4315939022097234,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
130,0.35978229755891256,9.999000099990002e-05,ReLu4,IT,randomstate,dc
131,0.3838081868939419,9.999000099990002e-05,ReLu4,IT,randomstate,dc
132,0.3867432506279589,9.999000099990002e-05,ReLu4,IT,randomstate,dc
133,0.363144463600259,9.999000099990002e-05,ReLu4,IT,randomstate,dc
134,0.370434066792762,9.999000099990002e-05,ReLu4,IT,randomstate,dc
135,0.36424452613726094,9.999000099990002e-05,ReLu4,IT,randomstate,dc
136,0.35681320876423195,9.999000099990002e-05,ReLu4,IT,randomstate,dc
137,0.3480584592397654,9.999000099990002e-05,ReLu4,IT,randomstate,dc
138,0.3696610860349153,9.999000099990002e-05,ReLu4,IT,randomstate,dc
139,0.37653429487467316,9.999000099990002e-05,ReLu4,IT,randomstate,dc
