,corr,p,layer,ROI,state
395,0.0515570376318816,0.22727727227277272,ReLu7,EVC,100epochs
396,0.10565012298521917,0.0028997100289971,ReLu7,EVC,100epochs
397,-0.012879651766394978,0.7249275072492751,ReLu7,EVC,100epochs
398,0.14301556224518872,0.00039996000399960006,ReLu7,EVC,100epochs
399,0.1339402960504942,0.0006999300069993001,ReLu7,EVC,100epochs
400,0.01678053580124071,0.6866313368663134,ReLu7,EVC,100epochs
401,0.07329649612579042,0.098990100989901,ReLu7,EVC,100epochs
402,0.027237971332277792,0.514048595140486,ReLu7,EVC,100epochs
403,0.25026530864650653,9.999000099990002e-05,ReLu7,EVC,100epochs
404,0.2238344763850311,9.999000099990002e-05,ReLu7,EVC,100epochs
405,0.2213679460325142,9.999000099990002e-05,ReLu7,IT,100epochs
406,0.07016900512107577,0.1337866213378662,ReLu7,IT,100epochs
407,0.07394452091706769,0.06079392060793921,ReLu7,IT,100epochs
408,0.3161981506881285,9.999000099990002e-05,ReLu7,IT,100epochs
409,0.1317954485098095,0.0032996700329967,ReLu7,IT,100epochs
410,0.12717838780308904,0.0012998700129987,ReLu7,IT,100epochs
411,0.2210612359030072,9.999000099990002e-05,ReLu7,IT,100epochs
412,0.16446618539431698,0.00029997000299970003,ReLu7,IT,100epochs
413,0.23403507397215295,9.999000099990002e-05,ReLu7,IT,100epochs
414,0.3309724325388585,9.999000099990002e-05,ReLu7,IT,100epochs
415,0.2734991337613291,9.999000099990002e-05,ReLu7,IT,100epochs
416,0.0826790643552001,0.0800919908009199,ReLu7,IT,100epochs
417,0.306933169876207,9.999000099990002e-05,ReLu7,IT,100epochs
418,0.2115939022015434,9.999000099990002e-05,ReLu7,IT,100epochs
419,0.29975449737620163,9.999000099990002e-05,ReLu7,IT,100epochs
